Delta,Time,CPU_FREQUENCY_0,CPU_FREQUENCY_1,CPU_FREQUENCY_2,CPU_FREQUENCY_3,CPU_FREQUENCY_4,CPU_FREQUENCY_5,CPU_USAGE_0,CPU_USAGE_1,CPU_USAGE_2,CPU_USAGE_3,CPU_USAGE_4,CPU_USAGE_5,DRAM_ENERGY (J),PACKAGE_ENERGY (J),PP0_ENERGY (J),PP1_ENERGY (J),TOTAL_MEMORY,TOTAL_SWAP,USED_MEMORY,USED_SWAP
0,1743030711952,2904,2904,2904,2904,2904,2904,58.276123046875,77.38451385498047,53.63433074951172,27.04663848876953,21.55382537841797,41.75846862792969,1006.3441772460938,12735.580993652344,12185.7392578125,69.0943603515625,17026772992,10317840384,6900244480,0
200,1743030711952,2904,2904,2904,2904,2904,2904,100,100,100,100,100,100,1006.3499145507813,12735.652526855469,12185.801696777344,69.0943603515625,17026772992,10317840384,6906855424,0
200,1743030712153,2904,2904,2904,2904,2904,2904,14.277099609375,78.20603942871094,13.618949890136719,7.3042755126953125,5.307037353515625,7.363517761230469,1006.5413818359375,12738.993469238281,12189.048767089844,69.0943603515625,17026772992,10317840384,6925926400,0
200,1743030712353,2904,2904,2904,2904,2904,2904,19.816604614257813,71.998046875,13.256965637207031,13.762100219726563,9.880043029785156,6.630287170410156,1006.7448120117188,12742.696838378906,12192.655822753906,69.09661865234375,17026772992,10317840384,6942306304,0
200,1743030712553,2904,2904,2904,2904,2904,2904,4.621604919433594,52.206844329833984,7.3986358642578125,28.966995239257813,3.4855194091796875,5.792633056640625,1006.92724609375,12745.199951171875,12195.058349609375,69.10302734375,17026772992,10317840384,6948945920,0
200,1743030712754,2904,2904,2904,2904,2904,2904,8.561569213867188,10.205612182617188,3.1145172119140625,2.0451507568359375,1.0566635131835938,1.693359375,1007.1221923828125,12746.064331054688,12195.827087402344,69.10302734375,17026772992,10317840384,6948724736,0
200,1743030712954,2904,2904,2904,2904,2904,2904,14.415618896484375,14.959098815917969,6.7168731689453125,2.87420654296875,7.714225769042969,1.4467849731445313,1007.3362426757813,12747.386535644531,12197.0478515625,69.10302734375,17026772992,10317840384,6947868672,0
200,1743030713155,2904,2904,2904,2904,2904,2904,50.94998550415039,54.83306884765625,47.187530517578125,53.74470901489258,71.41192626953125,50.05130386352539,1007.6380615234375,12754.095825195313,12203.58984375,69.129638671875,17026772992,10317840384,6951665664,0
200,1743030713355,2904,2904,2904,2904,2904,2904,34.54857635498047,37.13132095336914,18.57294464111328,17.859832763671875,46.29341506958008,15.578140258789063,1007.8942260742188,12758.166870117188,12207.543701171875,69.13909912109375,17026772992,10317840384,6946234368,0
200,1743030713556,2904,2904,2904,2904,2904,2904,25.930999755859375,20.804855346679688,10.335235595703125,9.656471252441406,18.952499389648438,3.6236114501953125,1008.1214599609375,12760.301086425781,12209.544372558594,69.143798828125,17026772992,10317840384,6950531072,0
200,1743030713756,2904,2904,2904,2904,2904,2904,13.461174011230469,16.762771606445313,4.08795166015625,2.2966079711914063,2.4206390380859375,1.0976409912109375,1008.3335571289063,12761.416137695313,12210.557250976563,69.143798828125,17026772992,10317840384,6950473728,0
200,1743030713957,2904,2904,2904,2904,2904,2904,13.416839599609375,16.104774475097656,3.5561294555664063,2.1242446899414063,2.7993316650390625,1.1065673828125,1008.5455932617188,12762.521057128906,12211.554565429688,69.14483642578125,17026772992,10317840384,6950473728,0
200,1743030714157,2904,2904,2904,2904,2904,2904,15.905326843261719,19.58740997314453,4.7304534912109375,5.747001647949219,2.5472564697265625,2.6127777099609375,1008.7650146484375,12763.823974609375,12212.7451171875,69.14483642578125,17026772992,10317840384,6949912576,0
200,1743030714358,2904,2904,2904,2904,2904,2904,14.692924499511719,15.857269287109375,2.7839202880859375,1.332244873046875,0.8229598999023438,1.6902236938476563,1008.9782104492188,12765.006652832031,12213.824523925781,69.14483642578125,17026772992,10317840384,6949912576,0
200,1743030714558,2904,2904,2904,2904,2904,2904,13.698600769042969,17.15155792236328,3.5553131103515625,3.6237030029296875,1.4582595825195313,1.2573318481445313,1009.1904907226563,12766.163513183594,12214.862365722656,69.14605712890625,17026772992,10317840384,6950449152,0
200,1743030714759,2904,2904,2904,2904,2904,2904,14.829734802246094,19.810928344726563,3.071044921875,2.5115585327148438,2.3501739501953125,1.6450042724609375,1009.4069213867188,12767.407592773438,12215.997741699219,69.14605712890625,17026772992,10317840384,6950092800,0
200,1743030714959,2904,2904,2904,2904,2904,2904,17.355422973632813,20.037757873535156,4.4339599609375,2.6305313110351563,1.76904296875,1.2220306396484375,1009.6238403320313,12768.70703125,12217.200866699219,69.14886474609375,17026772992,10317840384,6950068224,0
200,1743030715160,2904,2904,2904,2904,2904,2904,12.97698974609375,18.440017700195313,5.283294677734375,4.668342590332031,2.2486648559570313,1.2105636596679688,1009.8411254882813,12769.993896484375,12218.359375,69.14886474609375,17026772992,10317840384,6949597184,0
200,1743030715360,2904,2904,2904,2904,2904,2904,16.784767150878906,35.54548645019531,6.7350006103515625,8.142997741699219,1.9021224975585938,1.911956787109375,1010.0576171875,12772.011047363281,12220.259094238281,69.15533447265625,17026772992,10317840384,6950469632,0
200,1743030715561,2904,2904,2904,2904,2904,2904,9.522300720214844,89.6195297241211,5.295799255371094,26.367286682128906,3.20526123046875,7.4521026611328125,1010.2257690429688,12775.653442382813,12223.805786132813,69.15533447265625,17026772992,10317840384,6953439232,0
200,1743030715761,2904,2904,2904,2904,2904,2904,1.7811126708984375,57.6817512512207,3.2656326293945313,1.5236587524414063,0.7480545043945313,1.4831695556640625,1010.3748779296875,12777.708251953125,12225.776550292969,69.15533447265625,17026772992,10317840384,6953529344,0
200,1743030715962,2904,2904,2904,2904,2904,2904,12.964637756347656,13.939895629882813,2.4981689453125,2.2185592651367188,1.256317138671875,1.3191986083984375,1010.5826416015625,12778.763671875,12226.719970703125,69.15533447265625,17026772992,10317840384,6953529344,0
200,1743030716162,2904,2904,2904,2904,2904,2904,19.784385681152344,21.719085693359375,5.942657470703125,4.955047607421875,2.1660537719726563,1.2080917358398438,1010.808349609375,12780.304260253906,12228.144104003906,69.15814208984375,17026772992,10317840384,6948499456,0
200,1743030716362,2904,2904,2904,2904,2904,2904,20.420806884765625,22.154815673828125,5.676017761230469,3.7666549682617188,2.4653472900390625,1.6852951049804688,1011.0347900390625,12781.814514160156,12229.537658691406,69.15814208984375,17026772992,10317840384,6945341440,0
200,1743030716563,2904,2904,2904,2904,2904,2904,21.014312744140625,23.70995330810547,5.49700927734375,3.2598419189453125,1.8698577880859375,3.2125930786132813,1011.2588500976563,12783.422180175781,12231.022888183594,69.16070556640625,17026772992,10317840384,6950363136,0
200,1743030716763,2904,2904,2904,2904,2904,2904,20.088272094726563,22.036453247070313,4.096435546875,2.5817184448242188,1.3621597290039063,1.0747528076171875,1011.4807739257813,12784.83984375,12232.320739746094,69.16070556640625,17026772992,10317840384,6950326272,0
200,1743030716963,2904,2904,2904,2904,2904,2904,19.482711791992188,22.524932861328125,6.589378356933594,3.2378082275390625,2.1366348266601563,1.6834259033203125,1011.7018432617188,12786.221069335938,12233.588684082031,69.16070556640625,17026772992,10317840384,6950309888,0
200,1743030717163,2904,2904,2904,2904,2904,2904,26.163681030273438,26.876739501953125,6.8272705078125,3.9405593872070313,7.50933837890625,8.533409118652344,1011.9464111328125,12788.452941894531,12235.693908691406,69.16424560546875,17026772992,10317840384,6948122624,0
200,1743030717364,2904,2904,2904,2904,2904,2904,20.537490844726563,25.046363830566406,7.417930603027344,2.5347442626953125,1.4591903686523438,1.5274124145507813,1012.175537109375,12789.998596191406,12237.116638183594,69.16424560546875,17026772992,10317840384,6947688448,0
200,1743030717564,2904,2904,2904,2904,2904,2904,18.33880615234375,32.27062225341797,6.354881286621094,2.6417160034179688,2.8043670654296875,1.53857421875,1012.3960571289063,12791.750549316406,12238.755310058594,69.16912841796875,17026772992,10317840384,6950268928,0
200,1743030717764,2904,2904,2904,2904,2904,2904,78.25070190429688,8.674247741699219,16.65520477294922,2.5569229125976563,0.6363372802734375,1.6715927124023438,1012.5419921875,12794.915344238281,12241.846496582031,69.17041015625,17026772992,10317840384,6950432768,0
200,1743030717965,2904,2904,2904,2904,2904,2904,2.40234375,10.930671691894531,1.5262985229492188,2.179595947265625,0.45871734619140625,21.98491668701172,1012.7138671875,12796.130554199219,12242.953857421875,69.17041015625,17026772992,10317840384,6950629376,0
200,1743030718165,2904,2904,2904,2904,2904,2904,15.138511657714844,26.561813354492188,7.2201995849609375,4.754669189453125,2.1929855346679688,2.321075439453125,1012.9368286132813,12797.756042480469,12244.467651367188,69.17291259765625,17026772992,10317840384,6948204544,0
200,1743030718366,2904,2904,2904,2904,2904,2904,18.436721801757813,32.268707275390625,6.495262145996094,2.5471420288085938,5.255928039550781,1.2451705932617188,1013.160400390625,12799.587707519531,12246.181274414063,69.17291259765625,17026772992,10317840384,6948618240,0
200,1743030718566,2904,2904,2904,2904,2904,2904,19.649375915527344,33.65147399902344,17.613327026367188,5.9644317626953125,22.305572509765625,4.746498107910156,1013.3884887695313,12802.162902832031,12248.635986328125,69.17291259765625,17026772992,10317840384,6951112704,0
