Delta,Time,CPU_FREQUENCY_0,CPU_FREQUENCY_1,CPU_FREQUENCY_2,CPU_FREQUENCY_3,CPU_FREQUENCY_4,CPU_FREQUENCY_5,CPU_USAGE_0,CPU_USAGE_1,CPU_USAGE_2,CPU_USAGE_3,CPU_USAGE_4,CPU_USAGE_5,DRAM_ENERGY (J),PACKAGE_ENERGY (J),PP0_ENERGY (J),PP1_ENERGY (J),TOTAL_MEMORY,TOTAL_SWAP,USED_MEMORY,USED_SWAP
0,1743030553986,2904,2904,2904,2904,2904,2904,100,100,100,100,100,100,853.74560546875,11681.721923828125,11213.685729980469,67.59503173828125,17026772992,10317840384,6943055872,0
200,1743030553986,2904,2904,2904,2904,2904,2904,82.15138244628906,99.95020294189453,81.94580841064453,82.09073638916016,82.01092529296875,100,853.7515258789063,11681.794189453125,11213.750305175781,67.59503173828125,17026772992,10317840384,6943490048,0
199,1743030554187,2904,2904,2904,2904,2904,2904,6.198036193847656,80.08882141113281,9.749137878417969,4.370170593261719,4.989738464355469,8.245635986328125,853.9420776367188,11685.156005859375,11217.013427734375,67.59503173828125,17026772992,10317840384,6954237952,0
200,1743030554387,2904,2904,2904,2904,2904,2904,13.851921081542969,65.96990966796875,19.77265167236328,5.0506134033203125,16.619949340820313,17.178848266601563,854.1475219726563,11688.74609375,11220.520446777344,67.5970458984375,17026772992,10317840384,6978199552,0
200,1743030554588,2904,2904,2904,2904,2904,2904,2.7792816162109375,18.00347900390625,25.487808227539063,4.372627258300781,14.36907958984375,2.4241409301757813,854.321044921875,11690.822387695313,11222.482421875,67.60516357421875,17026772992,10317840384,6978539520,0
200,1743030554788,2904,2904,2904,2904,2904,2904,14.772186279296875,15.689788818359375,3.3779067993164063,2.8044052124023438,0.40997314453125,2.85595703125,854.5341796875,11692.005920410156,11223.553405761719,67.60516357421875,17026772992,10317840384,6978433024,0
199,1743030554988,2904,2904,2904,2904,2904,2904,22.11700439453125,25.34270477294922,10.097381591796875,5.358146667480469,9.473648071289063,2.9422225952148438,854.7653198242188,11693.805419921875,11225.248718261719,67.6092529296875,17026772992,10317840384,6978347008,0
199,1743030555188,2904,2904,2904,2904,2904,2904,58.09123229980469,54.27716064453125,49.97499084472656,55.557430267333984,81.50664520263672,51.26502990722656,855.08642578125,11700.948059082031,11232.21923828125,67.62890625,17026772992,10317840384,6993936384,0
200,1743030555389,2904,2904,2904,2904,2904,2904,32.09046936035156,32.66486358642578,16.008949279785156,18.660171508789063,48.914894104003906,32.034034729003906,855.3588256835938,11705.229187011719,11236.347778320313,67.63970947265625,17026772992,10317840384,6988685312,0
200,1743030555589,2904,2904,2904,2904,2904,2904,26.936187744140625,25.81793212890625,7.4786834716796875,7.268798828125,9.171768188476563,2.5065841674804688,855.5970458984375,11707.273315429688,11238.275207519531,67.64849853515625,17026772992,10317840384,6983180288,0
200,1743030555790,2904,2904,2904,2904,2904,2904,22.995155334472656,23.474021911621094,6.509620666503906,2.5567779541015625,1.2018356323242188,0.6418380737304688,855.8277587890625,11708.887878417969,11239.772033691406,67.64849853515625,17026772992,10317840384,6983147520,0
200,1743030555991,2904,2904,2904,2904,2904,2904,17.06317138671875,19.069435119628906,8.547569274902344,3.2890777587890625,34.33184051513672,2.8763809204101563,856.0506591796875,11711.171813964844,11241.919616699219,67.6505126953125,17026772992,10317840384,6990295040,0
200,1743030556191,2904,2904,2904,2904,2904,2904,18.049781799316406,21.655616760253906,6.085395812988281,1.9474945068359375,3.87945556640625,2.2245101928710938,856.271728515625,11712.65380859375,11243.287292480469,67.6505126953125,17026772992,10317840384,6989680640,0
200,1743030556392,2904,2904,2904,2904,2904,2904,19.79461669921875,24.112045288085938,7.2950439453125,4.125953674316406,1.9140243530273438,4.316535949707031,856.490478515625,11714.272277832031,11244.804748535156,67.65313720703125,17026772992,10317840384,6991663104,0
199,1743030556592,2904,2904,2904,2904,2904,2904,4.953224182128906,91.55012512207031,9.790176391601563,4.635551452636719,15.565185546875,4.358268737792969,856.6766967773438,11717.903259277344,11248.331604003906,67.6585693359375,17026772992,10317840384,6991626240,0
200,1743030556792,2904,2904,2904,2904,2904,2904,8.44232177734375,13.444564819335938,33.69806671142578,4.5050811767578125,46.35879898071289,2.7463760375976563,856.8490600585938,11720.921875,11251.252563476563,67.6585693359375,17026772992,10317840384,6987816960,0
200,1743030556993,2904,2904,2904,2904,2904,2904,8.747230529785156,8.515647888183594,2.8811874389648438,3.3543777465820313,1.109100341796875,1.110748291015625,857.038330078125,11721.690246582031,11251.929504394531,67.6585693359375,17026772992,10317840384,6987649024,0
200,1743030557193,2904,2904,2904,2904,2904,2904,17.888031005859375,21.160423278808594,8.319236755371094,4.4359893798828125,2.0479888916015625,1.6992568969726563,857.2694702148438,11723.26123046875,11253.370361328125,67.66046142578125,17026772992,10317840384,6987325440,0
200,1743030557394,2904,2904,2904,2904,2904,2904,18.548568725585938,19.728469848632813,7.36614990234375,5.8992919921875,1.659423828125,2.2133255004882813,857.4913330078125,11724.700500488281,11254.693786621094,67.66046142578125,17026772992,10317840384,6989713408,0
200,1743030557594,2904,2904,2904,2904,2904,2904,15.433158874511719,21.743499755859375,7.92919921875,3.1138229370117188,1.9940414428710938,1.0814437866210938,857.7117309570313,11726.108032226563,11255.9892578125,67.66259765625,17026772992,10317840384,6987452416,0
