Delta,Time,CPU_FREQUENCY_0,CPU_FREQUENCY_1,CPU_FREQUENCY_2,CPU_FREQUENCY_3,CPU_FREQUENCY_4,CPU_FREQUENCY_5,CPU_USAGE_0,CPU_USAGE_1,CPU_USAGE_2,CPU_USAGE_3,CPU_USAGE_4,CPU_USAGE_5,DRAM_ENERGY (J),PACKAGE_ENERGY (J),PP0_ENERGY (J),PP1_ENERGY (J),TOTAL_MEMORY,TOTAL_SWAP,USED_MEMORY,USED_SWAP
0,1743030089221,2904,2904,2904,2904,2904,2904,0,41.28224182128906,9.447982788085938,0,0,0,339.16717529296875,6252.2264404296875,6070.375915527344,34.12774658203125,17026772992,10317840384,6462840832,0
200,1743030089221,2904,2904,2904,2904,2904,2904,100,100,100,100,100,100,339.1708984375,6252.27685546875,6070.439147949219,34.12774658203125,17026772992,10317840384,6462963712,0
199,1743030089422,2904,2904,2904,2904,2904,2904,32.32032012939453,67.04891204833984,17.028594970703125,31.614227294921875,10.330245971679688,7.789268493652344,339.3729248046875,6255.938537597656,6073.9945068359375,34.12774658203125,17026772992,10317840384,6489432064,0
199,1743030089622,2904,2904,2904,2904,2904,2904,25.466262817382813,25.765243530273438,12.412582397460938,19.385520935058594,34.72019958496094,16.29344940185547,339.58294677734375,6259.599060058594,6077.552001953125,34.12774658203125,17026772992,10317840384,6509404160,0
199,1743030089822,2904,2904,2904,2904,2904,2904,4.838462829589844,16.669036865234375,5.2305755615234375,29.05535888671875,31.29082489013672,7.502601623535156,339.759765625,6262.08740234375,6079.9453125,34.1302490234375,17026772992,10317840384,6514147328,0
200,1743030090022,2904,2904,2904,2904,2904,2904,10.61737060546875,13.573745727539063,7.773529052734375,2.7333526611328125,2.1660614013671875,3.1120452880859375,339.97235107421875,6263.301574707031,6081.055725097656,34.146484375,17026772992,10317840384,6513623040,0
199,1743030090222,2904,2904,2904,2904,2904,2904,20.057594299316406,20.443344116210938,9.70855712890625,4.3875579833984375,3.7111968994140625,1.2342529296875,340.203369140625,6264.946044921875,6082.5555419921875,34.15142822265625,17026772992,10317840384,6512812032,0
200,1743030090422,2904,2904,2904,2904,2904,2904,54.48247146606445,63.15339279174805,52.81977844238281,44.0451545715332,64.46183776855469,49.67626190185547,340.51348876953125,6271.647155761719,6089.0899658203125,34.17974853515625,17026772992,10317840384,6516121600,0
200,1743030090622,2904,2904,2904,2904,2904,2904,29.71631622314453,30.974609375,20.589027404785156,12.081573486328125,14.249343872070313,9.698844909667969,340.76116943359375,6274.437805175781,6091.7425537109375,34.19378662109375,17026772992,10317840384,6516006912,0
199,1743030090823,2904,2904,2904,2904,2904,2904,16.4837646484375,21.7144775390625,11.817276000976563,7.576164245605469,4.079978942871094,3.80340576171875,340.9969482421875,6276.185363769531,6093.3494873046875,34.21112060546875,17026772992,10317840384,6515482624,0
199,1743030091023,2904,2904,2904,2904,2904,2904,16.985702514648438,21.578025817871094,9.784393310546875,3.96136474609375,1.6552276611328125,3.23944091796875,341.2264404296875,6277.8123779296875,6094.8604736328125,34.21380615234375,17026772992,10317840384,6514786304,0
200,1743030091223,2904,2904,2904,2904,2904,2904,18.023513793945313,22.19220733642578,7.018096923828125,3.7486495971679688,1.40313720703125,2.5537567138671875,341.45233154296875,6279.340515136719,6096.274719238281,34.21649169921875,17026772992,10317840384,6514176000,0
200,1743030091423,2904,2904,2904,2904,2904,2904,23.762588500976563,26.408592224121094,7.7518157958984375,2.7625808715820313,3.8064117431640625,2.8689804077148438,341.6907958984375,6281.1971435546875,6098.0008544921875,34.22003173828125,17026772992,10317840384,6513446912,0
200,1743030091624,2904,2904,2904,2904,2904,2904,20.728530883789063,25.493759155273438,11.208061218261719,7.51739501953125,4.161384582519531,4.035697937011719,341.9307861328125,6283.132019042969,6099.8199462890625,34.22003173828125,17026772992,10317840384,6515208192,0
