Delta,Time,CPU_FREQUENCY_0,CPU_FREQUENCY_1,CPU_FREQUENCY_2,CPU_FREQUENCY_3,CPU_FREQUENCY_4,CPU_FREQUENCY_5,CPU_USAGE_0,CPU_USAGE_1,CPU_USAGE_2,CPU_USAGE_3,CPU_USAGE_4,CPU_USAGE_5,DRAM_ENERGY (J),PACKAGE_ENERGY (J),PP0_ENERGY (J),PP1_ENERGY (J),TOTAL_MEMORY,TOTAL_SWAP,USED_MEMORY,USED_SWAP
0,1743031035310,2904,2904,2904,2904,2904,2904,0,18.508956909179688,92.43553161621094,0,0,30.35057830810547,1306.79541015625,14551.850646972656,13839.788391113281,72.955810546875,17026772992,10317840384,6893125632,0
200,1743031035310,2904,2904,2904,2904,2904,2904,100,100,100,100,100,100,1306.8043823242188,14551.986389160156,13839.887084960938,72.955810546875,17026772992,10317840384,6895951872,0
199,1743031035511,2904,2904,2904,2904,2904,2904,15.417106628417969,80.13766479492188,23.980636596679688,14.321014404296875,8.762115478515625,12.935157775878906,1307.00390625,14555.526245117188,13843.346557617188,72.955810546875,17026772992,10317840384,6911414272,0
200,1743031035711,2904,2904,2904,2904,2904,2904,16.837432861328125,69.54063415527344,7.389007568359375,9.591743469238281,7.022117614746094,7.569801330566406,1307.1979370117188,14558.892028808594,13846.605041503906,72.95782470703125,17026772992,10317840384,6932832256,0
200,1743031035911,2904,2904,2904,2904,2904,2904,3.9441452026367188,58.63444519042969,5.8699798583984375,2.7953948974609375,1.9381256103515625,1.69830322265625,1307.3619995117188,14561.067626953125,13848.684692382813,72.9632568359375,17026772992,10317840384,6933635072,0
200,1743031036112,2904,2904,2904,2904,2904,2904,12.60369873046875,13.442581176757813,3.35601806640625,3.8374176025390625,1.4957199096679688,1.3518829345703125,1307.5630493164063,14562.037170410156,13849.546936035156,72.9632568359375,17026772992,10317840384,6933233664,0
200,1743031036312,2904,2904,2904,2904,2904,2904,26.00019073486328,23.79729461669922,7.5009765625,5.853706359863281,4.891998291015625,2.2120590209960938,1307.7971801757813,14563.967346191406,13851.365661621094,72.9649658203125,17026772992,10317840384,6934904832,0
200,1743031036513,2904,2904,2904,2904,2904,2904,65.78388977050781,64.22203063964844,58.257328033447266,58.37601852416992,86.66238403320313,62.08097839355469,1308.1410522460938,14571.718322753906,13858.946166992188,72.98211669921875,17026772992,10317840384,6946320384,0
200,1743031036713,2904,2904,2904,2904,2904,2904,39.437828063964844,25.260276794433594,19.072433471679688,12.237701416015625,23.39471435546875,66.1490478515625,1308.4194946289063,14576.207763671875,13863.312194824219,72.993408203125,17026772992,10317840384,6932103168,0
200,1743031036914,2904,2904,2904,2904,2904,2904,41.95621109008789,30.05512237548828,11.901290893554688,13.771858215332031,21.612014770507813,22.938133239746094,1308.6763916015625,14579.490905761719,13866.439208984375,73.000244140625,17026772992,10317840384,6943580160,0
200,1743031037114,2904,2904,2904,2904,2904,2904,22.386566162109375,19.011505126953125,6.2719268798828125,4.116172790527344,2.0429153442382813,2.1891937255859375,1308.8890380859375,14580.858642578125,13867.700866699219,73.000244140625,17026772992,10317840384,6943068160,0
200,1743031037314,2904,2904,2904,2904,2904,2904,23.545608520507813,24.427757263183594,7.225471496582031,5.426902770996094,2.0281219482421875,0.36011505126953125,1309.1145629882813,14582.646362304688,13869.359375,73.00244140625,17026772992,10317840384,6943322112,0
200,1743031037515,2904,2904,2904,2904,2904,2904,25.5760498046875,50.84324264526367,11.9251708984375,9.829742431640625,6.979339599609375,4.026054382324219,1309.3535766601563,14585.381591796875,13871.975219726563,73.00244140625,17026772992,10317840384,6942400512,0
200,1743031037715,2904,2904,2904,2904,2904,2904,15.617645263671875,62.72718811035156,7.678916931152344,7.8756103515625,3.9729156494140625,3.5753707885742188,1309.5546264648438,14588.287353515625,13874.776245117188,73.0107421875,17026772992,10317840384,6942154752,0
