Delta,Time,CPU_FREQUENCY_0,CPU_FREQUENCY_1,CPU_FREQUENCY_2,CPU_FREQUENCY_3,CPU_FREQUENCY_4,CPU_FREQUENCY_5,CPU_USAGE_0,CPU_USAGE_1,CPU_USAGE_2,CPU_USAGE_3,CPU_USAGE_4,CPU_USAGE_5,DRAM_ENERGY (J),PACKAGE_ENERGY (J),PP0_ENERGY (J),PP1_ENERGY (J),TOTAL_MEMORY,TOTAL_SWAP,USED_MEMORY,USED_SWAP
0,1743031319299,2904,2904,2904,2904,2904,2904,0,1.2172012329101563,0,0,0,0,1579.383056640625,16402.385131835938,15542.753479003906,77.30291748046875,17026772992,10317840384,7051223040,0
200,1743031319300,2904,2904,2904,2904,2904,2904,100,100,100,100,100,100,1579.3866577148438,16402.435607910156,15542.817260742188,77.30291748046875,17026772992,10317840384,7051751424,0
199,1743031319500,2904,2904,2904,2904,2904,2904,15.367622375488281,81.44233703613281,19.758155822753906,9.826545715332031,8.314956665039063,18.459014892578125,1579.5847778320313,16405.883544921875,15546.161254882813,77.30291748046875,17026772992,10317840384,7076401152,0
200,1743031319700,2904,2904,2904,2904,2904,2904,18.1707763671875,74.30702209472656,9.060081481933594,7.507415771484375,6.915519714355469,7.601158142089844,1579.7820434570313,16409.43377685547,15549.607299804688,77.3060302734375,17026772992,10317840384,7098105856,0
200,1743031319901,2904,2904,2904,2904,2904,2904,26.517852783203125,32.403587341308594,4.740379333496094,2.2823867797851563,0.649566650390625,1.5468063354492188,1579.949951171875,16411.501403808594,15551.58447265625,77.31195068359375,17026772992,10317840384,7099183104,0
199,1743031320101,2904,2904,2904,2904,2904,2904,14.48687744140625,14.564773559570313,8.169113159179688,4.875434875488281,4.3338470458984375,2.3358993530273438,1580.1608276367188,16412.706298828125,15552.684326171875,77.31195068359375,17026772992,10317840384,7099076608,0
200,1743031320301,2904,2904,2904,2904,2904,2904,18.88208770751953,23.039459228515625,9.803146362304688,3.5626373291015625,3.0894775390625,3.9855499267578125,1580.39208984375,16414.529724121094,15554.389709472656,77.31195068359375,17026772992,10317840384,7091384320,0
200,1743031320502,2904,2904,2904,2904,2904,2904,60.25879669189453,65.16181945800781,60.40543746948242,62.32353591918945,77.9012680053711,59.246273040771484,1580.7252807617188,16422.25341796875,15561.94482421875,77.33624267578125,17026772992,10317840384,7101214720,0
200,1743031320702,2904,2904,2904,2904,2904,2904,26.577308654785156,57.1661376953125,19.576553344726563,14.990440368652344,38.90312194824219,27.6920166015625,1581.0064697265625,16426.651733398438,15566.200134277344,77.34674072265625,17026772992,10317840384,7105724416,0
200,1743031320903,2904,2904,2904,2904,2904,2904,27.511489868164063,33.28392791748047,12.792022705078125,6.845703125,24.922218322753906,16.36931610107422,1581.2465209960938,16429.578674316406,15569.003601074219,77.35040283203125,17026772992,10317840384,7102545920,0
200,1743031321103,2904,2904,2904,2904,2904,2904,26.366287231445313,24.361976623535156,9.439132690429688,4.279914855957031,2.2838821411132813,0.7901992797851563,1581.4820556640625,16431.347717285156,15570.633178710938,77.35540771484375,17026772992,10317840384,7102267392,0
200,1743031321304,2904,2904,2904,2904,2904,2904,19.67858123779297,22.302474975585938,8.091659545898438,4.579307556152344,1.1153640747070313,2.1961212158203125,1581.7079467773438,16432.93731689453,15572.1142578125,77.35870361328125,17026772992,10317840384,7102369792,0
200,1743031321504,2904,2904,2904,2904,2904,2904,23.125221252441406,24.3704833984375,5.2637939453125,4.865913391113281,1.7080535888671875,1.4701461791992188,1581.9357299804688,16434.597534179688,15573.639038085938,77.35870361328125,17026772992,10317840384,7105982464,0
200,1743031321704,2904,2904,2904,2904,2904,2904,17.025489807128906,65.75917053222656,8.096839904785156,3.3333282470703125,1.7501907348632813,1.6378555297851563,1582.13427734375,16437.398559570313,15576.33642578125,77.3653564453125,17026772992,10317840384,7106064384,0
200,1743031321905,2904,2904,2904,2904,2904,2904,1.7976760864257813,100,3.5238876342773438,0.8298110961914063,0.5030593872070313,0.6545867919921875,1582.279052734375,16440.58447265625,15579.429748535156,77.3653564453125,17026772992,10317840384,7106285568,0
200,1743031322106,2904,2904,2904,2904,2904,2904,2.3824920654296875,19.79578399658203,3.4057235717773438,1.8190383911132813,1.2690811157226563,1.402374267578125,1582.4426879882813,16441.544311523438,15580.303833007813,77.3653564453125,17026772992,10317840384,7105851392,0
200,1743031322306,2904,2904,2904,2904,2904,2904,18.605552673339844,22.015830993652344,6.7313995361328125,3.1086654663085938,0.9720382690429688,2.4929428100585938,1582.6741943359375,16443.056091308594,15581.701354980469,77.3653564453125,17026772992,10317840384,7105781760,0
200,1743031322507,2904,2904,2904,2904,2904,2904,19.911773681640625,22.920196533203125,6.049476623535156,2.9145050048828125,2.3626556396484375,1.3541107177734375,1582.9029541015625,16444.620239257813,15583.134338378906,77.36785888671875,17026772992,10317840384,7107575808,0
200,1743031322707,2904,2904,2904,2904,2904,2904,22.30500030517578,25.181961059570313,7.9098358154296875,3.688018798828125,0.917266845703125,3.4026260375976563,1583.1357421875,16446.3212890625,15584.71240234375,77.36785888671875,17026772992,10317840384,7105527808,0
200,1743031322908,2904,2904,2904,2904,2904,2904,19.6240234375,22.17889404296875,6.8682861328125,5.6733856201171875,1.3039016723632813,1.81591796875,1583.3646240234375,16447.902282714844,15586.168518066406,77.37005615234375,17026772992,10317840384,7104102400,0
200,1743031323108,2904,2904,2904,2904,2904,2904,22.11224365234375,24.952987670898438,6.199676513671875,5.690521240234375,1.6123123168945313,1.4084625244140625,1583.596435546875,16449.564025878906,15587.711853027344,77.37005615234375,17026772992,10317840384,7103844352,0
200,1743031323309,2904,2904,2904,2904,2904,2904,21.447425842285156,25.69891357421875,6.5208587646484375,5.487815856933594,1.3927078247070313,2.2549514770507813,1583.8297119140625,16451.253784179688,15589.272583007813,77.37005615234375,17026772992,10317840384,7106113536,0
200,1743031323510,2904,2904,2904,2904,2904,2904,16.687942504882813,21.948570251464844,10.520858764648438,34.40771484375,2.3442611694335938,3.3983383178710938,1584.0545654296875,16453.588745117188,15591.493347167969,77.37353515625,17026772992,10317840384,7106260992,0
200,1743031323710,2904,2904,2904,2904,2904,2904,48.35780334472656,26.673736572265625,3.2419586181640625,2.47821044921875,3.27081298828125,1.7096633911132813,1584.2576293945313,16456.00994873047,15593.798767089844,77.3818359375,17026772992,10317840384,7104311296,0
