Delta,Time,CPU_FREQUENCY_0,CPU_FREQUENCY_1,CPU_FREQUENCY_2,CPU_FREQUENCY_3,CPU_FREQUENCY_4,CPU_FREQUENCY_5,CPU_USAGE_0,CPU_USAGE_1,CPU_USAGE_2,CPU_USAGE_3,CPU_USAGE_4,CPU_USAGE_5,DRAM_ENERGY (J),PACKAGE_ENERGY (J),PP0_ENERGY (J),PP1_ENERGY (J),TOTAL_MEMORY,TOTAL_SWAP,USED_MEMORY,USED_SWAP
0,1743035238275,2904,2904,2904,2904,2904,2904,100,100,100,100,100,100,6041.962829589844,71395.21472167969,68079.56768798828,390.8360595703125,17026772992,10317840384,6439833600,0
200,1743035238275,2904,2904,2904,2904,2904,2904,100,100,100,100,100,100,6041.968505859375,71395.30474853516,68079.63757324219,390.8360595703125,17026772992,10317840384,6440022016,0
199,1743035238476,2904,2904,2904,2904,2904,2904,7.348320007324219,78.46172332763672,10.798141479492188,7.2767486572265625,5.0542449951171875,14.904411315917969,6042.1590576171875,71398.57806396484,68082.81817626953,390.8360595703125,17026772992,10317840384,6467141632,0
199,1743035238675,2904,2904,2904,2904,2904,2904,7.884376525878906,72.48734283447266,21.762680053710938,8.788307189941406,15.032257080078125,14.347526550292969,6042.370300292969,71402.32482910156,68086.45947265625,390.8388671875,17026772992,10317840384,6486720512,0
200,1743035238876,2904,2904,2904,2904,2904,2904,4.81927490234375,79.42290496826172,13.367431640625,7.1008148193359375,16.903892517089844,18.966827392578125,6042.5703125,71405.95922851563,68089.99523925781,390.8388671875,17026772992,10317840384,6500896768,0
200,1743035239076,2904,2904,2904,2904,2904,2904,15.165443420410156,84.67902374267578,7.431236267089844,5.282318115234375,3.9196548461914063,14.767112731933594,6042.7752685546875,71409.50036621094,68093.44262695313,390.8388671875,17026772992,10317840384,6514950144,0
200,1743035239276,2904,2904,2904,2904,2904,2904,6.2743682861328125,80.91062927246094,11.881019592285156,12.563346862792969,3.2822647094726563,6.643043518066406,6042.954162597656,71412.9873046875,68096.84503173828,390.8406982421875,17026772992,10317840384,6518820864,0
199,1743035239477,2904,2904,2904,2904,2904,2904,86.44371032714844,82.6607666015625,62.216434478759766,65.47537994384766,66.77336883544922,68.0737533569336,6043.303405761719,71421.53356933594,68105.23718261719,390.86083984375,17026772992,10317840384,6551961600,0
199,1743035239677,2904,2904,2904,2904,2904,2904,41.10329055786133,79.25624084472656,33.539337158203125,37.37312316894531,40.71675109863281,35.63623046875,6043.596130371094,71427.83264160156,68111.41125488281,390.8753662109375,17026772992,10317840384,6563250176,0
200,1743035239877,2904,2904,2904,2904,2904,2904,5.9968109130859375,26.85858917236328,18.313255310058594,62.31793975830078,4.728599548339844,7.482086181640625,6043.777038574219,71431.33166503906,68114.80255126953,390.87762451171875,17026772992,10317840384,6586687488,0
200,1743035240077,2904,2904,2904,2904,2904,2904,2.9131546020507813,35.656890869140625,7.283195495605469,66.44732666015625,1.3069610595703125,4.1002349853515625,6043.9503173828125,71434.8110961914,68118.19317626953,390.87762451171875,17026772992,10317840384,6620520448,0
200,1743035240277,2904,2904,2904,2904,2904,2904,13.636039733886719,48.05341720581055,6.544288635253906,19.503158569335938,3.6654205322265625,32.39002227783203,6044.170959472656,71438.11071777344,68121.3862915039,390.88043212890625,17026772992,10317840384,6634741760,0
200,1743035240477,2904,2904,2904,2904,2904,2904,2.91961669921875,8.673828125,0.897247314453125,73.87486267089844,1.9463119506835938,21.184364318847656,6044.351989746094,71441.46002197266,68124.64276123047,390.88043212890625,17026772992,10317840384,6654607360,0
200,1743035240677,2904,2904,2904,2904,2904,2904,10.901718139648438,9.376396179199219,5.319572448730469,4.301605224609375,3.0192184448242188,80.06556701660156,6044.533142089844,71444.85180664063,68127.93811035156,390.88470458984375,17026772992,10317840384,6668611584,0
199,1743035240878,2904,2904,2904,2904,2904,2904,22.717987060546875,7.8492889404296875,13.236824035644531,2.9930191040039063,3.916015625,64.80622863769531,6044.717956542969,71448.22625732422,68131.22998046875,390.8880615234375,17026772992,10317840384,6675406848,0
200,1743035241078,2904,2904,2904,2904,2904,2904,6.539054870605469,37.120750427246094,36.89584732055664,7.851295471191406,4.064414978027344,36.553993225097656,6044.893798828125,71451.64965820313,68134.56213378906,390.8880615234375,17026772992,10317840384,6691864576,0
200,1743035241279,2904,2904,2904,2904,2904,2904,10.617195129394531,86.19194030761719,12.16229248046875,1.3713455200195313,0.7952728271484375,1.8643646240234375,6045.050109863281,71454.6781616211,68137.48706054688,390.8912353515625,17026772992,10317840384,6691442688,0
200,1743035241479,2904,2904,2904,2904,2904,2904,49.96173858642578,29.23046112060547,27.357078552246094,2.0670394897460938,0.93048095703125,3.31005859375,6045.25341796875,71457.71948242188,68140.44372558594,390.8912353515625,17026772992,10317840384,6690549760,0
200,1743035241679,2904,2904,2904,2904,2904,2904,3.9550933837890625,28.831802368164063,75.59745788574219,2.9906692504882813,22.227188110351563,4.509910583496094,6045.438537597656,71461.39819335938,68144.02374267578,390.8912353515625,17026772992,10317840384,6690398208,0
