Delta,Time,CPU_FREQUENCY_0,CPU_FREQUENCY_1,CPU_FREQUENCY_2,CPU_FREQUENCY_3,CPU_FREQUENCY_4,CPU_FREQUENCY_5,CPU_USAGE_0,CPU_USAGE_1,CPU_USAGE_2,CPU_USAGE_3,CPU_USAGE_4,CPU_USAGE_5,DRAM_ENERGY (J),PACKAGE_ENERGY (J),PP0_ENERGY (J),PP1_ENERGY (J),TOTAL_MEMORY,TOTAL_SWAP,USED_MEMORY,USED_SWAP
0,1743035279448,2904,2904,2904,2904,2904,2904,47.96318435668945,74.22911834716797,36.17466354370117,51.2475471496582,35.224212646484375,38.21243667602539,6083.122314453125,71940.55334472656,68603.76483154297,391.4517822265625,17026772992,10317840384,6437040128,0
200,1743035279448,2904,2904,2904,2904,2904,2904,100,100,100,100,100,100,6083.128234863281,71940.63635253906,68603.84100341797,391.4517822265625,17026772992,10317840384,6444519424,0
200,1743035279649,2904,2904,2904,2904,2904,2904,7.079261779785156,43.34938049316406,37.92095947265625,13.863754272460938,13.744255065917969,3.6274642944335938,6083.316711425781,71943.85833740234,68606.96087646484,391.4517822265625,17026772992,10317840384,6472269824,0
199,1743035279849,2904,2904,2904,2904,2904,2904,11.157310485839844,54.22993087768555,24.113197326660156,7.122337341308594,11.331649780273438,3.8242340087890625,6083.511474609375,71947.30920410156,68610.3276977539,391.4517822265625,17026772992,10317840384,6473752576,0
199,1743035280049,2904,2904,2904,2904,2904,2904,14.419181823730469,54.74812698364258,26.95172882080078,14.704872131347656,25.167381286621094,15.278144836425781,6083.7288818359375,71951.3989868164,68614.3285522461,391.45379638671875,17026772992,10317840384,6500618240,0
199,1743035280249,2904,2904,2904,2904,2904,2904,42.095333099365234,22.947975158691406,22.288597106933594,31.14508819580078,10.209342956542969,3.0616989135742188,6083.9420166015625,71955.02056884766,68617.83782958984,391.45379638671875,17026772992,10317840384,6519259136,0
200,1743035280450,2904,2904,2904,2904,2904,2904,23.114540100097656,12.425094604492188,40.67338180541992,3.74652099609375,37.34121322631836,2.4059906005859375,6084.118225097656,71958.52526855469,68621.2396850586,391.4556884765625,17026772992,10317840384,6539481088,0
199,1743035280650,2904,2904,2904,2904,2904,2904,80.072509765625,75.62652587890625,65.24864959716797,61.723182678222656,74.11836242675781,63.672977447509766,6084.464599609375,71966.90118408203,68629.4663696289,391.481689453125,17026772992,10317840384,6557020160,0
200,1743035280850,2904,2904,2904,2904,2904,2904,34.23058319091797,58.597347259521484,48.778564453125,43.06874084472656,30.16790771484375,58.55930709838867,6084.762023925781,71973.21844482422,68635.6586303711,391.49688720703125,17026772992,10317840384,6562541568,0
200,1743035281051,2904,2904,2904,2904,2904,2904,17.625717163085938,32.10698699951172,35.8590087890625,13.428352355957031,16.42572784423828,41.41569519042969,6084.974304199219,71977.28466796875,68639.61358642578,391.50616455078125,17026772992,10317840384,6596775936,0
