Delta,Time,CPU_FREQUENCY_0,CPU_FREQUENCY_1,CPU_FREQUENCY_2,CPU_FREQUENCY_3,CPU_FREQUENCY_4,CPU_FREQUENCY_5,CPU_USAGE_0,CPU_USAGE_1,CPU_USAGE_2,CPU_USAGE_3,CPU_USAGE_4,CPU_USAGE_5,DRAM_ENERGY (J),PACKAGE_ENERGY (J),PP0_ENERGY (J),PP1_ENERGY (J),TOTAL_MEMORY,TOTAL_SWAP,USED_MEMORY,USED_SWAP
0,1743034879267,2904,2904,2904,2904,2904,2904,11.726837158203125,48.70867156982422,30.451385498046875,0.35071563720703125,0,46.30470275878906,5682.625427246094,66740.04577636719,63609.48156738281,384.6273193359375,17026772992,10317840384,6361456640,0
200,1743034879267,2904,2904,2904,2904,2904,2904,100,100,100,100,100,100,5682.631164550781,66740.1177368164,63609.546142578125,384.6273193359375,17026772992,10317840384,6361751552,0
199,1743034879467,2904,2904,2904,2904,2904,2904,5.396331787109375,77.78241729736328,12.329452514648438,9.292121887207031,14.928047180175781,8.035247802734375,5682.820495605469,66743.34020996094,63612.669677734375,384.6273193359375,17026772992,10317840384,6390075392,0
200,1743034879667,2904,2904,2904,2904,2904,2904,12.525650024414063,54.340702056884766,23.629249572753906,23.42914581298828,10.654052734375,19.714096069335938,5683.03564453125,66747.20184326172,63616.42950439453,384.6273193359375,17026772992,10317840384,6421430272,0
200,1743034879868,2904,2904,2904,2904,2904,2904,15.178565979003906,47.36894226074219,11.22637939453125,14.061637878417969,28.051116943359375,8.37152099609375,5683.230224609375,66750.61151123047,63619.751892089844,384.6302490234375,17026772992,10317840384,6431293440,0
200,1743034880068,2904,2904,2904,2904,2904,2904,14.392532348632813,41.73517990112305,23.009857177734375,11.606971740722656,22.954360961914063,1.7444381713867188,5683.4315185546875,66753.93493652344,63622.968688964844,384.6302490234375,17026772992,10317840384,6459215872,0
200,1743034880269,2904,2904,2904,2904,2904,2904,8.952049255371094,44.12745666503906,10.694419860839844,10.529296875,48.32493591308594,1.2144927978515625,5683.606628417969,66757.35437011719,63626.32336425781,384.6302490234375,17026772992,10317840384,6465994752,0
199,1743034880469,2904,2904,2904,2904,2904,2904,82.46122741699219,75.41437530517578,75.32331848144531,58.910640716552734,64.2025375366211,65.926025390625,5683.95849609375,66765.77563476563,63634.573303222656,384.64996337890625,17026772992,10317840384,6473928704,0
200,1743034880670,2904,2904,2904,2904,2904,2904,28.878921508789063,60.93667221069336,40.103458404541016,30.32659912109375,31.11736297607422,30.90583038330078,5684.216491699219,66771.27947998047,63639.94812011719,384.66290283203125,17026772992,10317840384,6481256448,0
200,1743034880870,2904,2904,2904,2904,2904,2904,6.577949523925781,60.544918060302734,17.208473205566406,6.793121337890625,57.671234130859375,8.332977294921875,5684.415344238281,66775.28967285156,63643.86456298828,384.66766357421875,17026772992,10317840384,6508982272,0
199,1743034881070,2904,2904,2904,2904,2904,2904,4.409843444824219,6.9507598876953125,2.5338897705078125,4.31256103515625,3.048309326171875,99.32462310791016,5684.5877685546875,66778.7251586914,63647.19854736328,384.66766357421875,17026772992,10317840384,6544039936,0
200,1743034881271,2904,2904,2904,2904,2904,2904,4.578941345214844,10.904510498046875,2.3470230102539063,5.7679443359375,2.05029296875,89.22119140625,5684.777038574219,66782.00817871094,63650.389892578125,384.66766357421875,17026772992,10317840384,6577500160,0
200,1743034881471,2904,2904,2904,2904,2904,2904,5.066032409667969,14.62738037109375,6.005851745605469,3.1805877685546875,2.6644973754882813,87.32212829589844,5684.98974609375,66785.27624511719,63653.563537597656,384.6697998046875,17026772992,10317840384,6595981312,0
200,1743034881671,2904,2904,2904,2904,2904,2904,5.6927642822265625,17.69341278076172,4.405708312988281,3.461273193359375,4.1712799072265625,83.40252685546875,5685.1756591796875,66788.65362548828,63656.85705566406,384.672119140625,17026772992,10317840384,6613409792,0
200,1743034881872,2904,2904,2904,2904,2904,2904,4.995841979980469,17.855484008789063,4.700950622558594,9.08660888671875,4.8250579833984375,84.68023681640625,5685.366455078125,66792.20513916016,63660.303161621094,384.672119140625,17026772992,10317840384,6599692288,0
199,1743034882072,2904,2904,2904,2904,2904,2904,2.5527572631835938,11.171150207519531,1.9614028930664063,2.5442123413085938,1.1360321044921875,93.6639633178711,5685.536865234375,66795.37176513672,63663.379333496094,384.6759033203125,17026772992,10317840384,6613250048,0
200,1743034882272,2904,2904,2904,2904,2904,2904,1.8946914672851563,4.471549987792969,1.4728240966796875,81.69596862792969,1.175445556640625,20.003028869628906,5685.684875488281,66798.41412353516,63666.338134765625,384.6759033203125,17026772992,10317840384,6613499904,0
200,1743034882472,2904,2904,2904,2904,2904,2904,2.3147964477539063,8.56640625,1.6212158203125,13.008460998535156,1.057159423828125,88.43276977539063,5685.889587402344,66801.45343017578,63669.27746582031,384.67803955078125,17026772992,10317840384,6617165824,0
200,1743034882672,2904,2904,2904,2904,2904,2904,17.89020538330078,7.786079406738281,3.557952880859375,2.252777099609375,1.2313308715820313,83.77790069580078,5686.063232421875,66804.74719238281,63672.47644042969,384.67803955078125,17026772992,10317840384,6625226752,0
200,1743034882873,2904,2904,2904,2904,2904,2904,21.125991821289063,21.066909790039063,17.070579528808594,4.3691253662109375,3.48260498046875,43.07616424560547,5686.235412597656,66808.0835571289,63675.734802246094,384.67803955078125,17026772992,10317840384,6633930752,0
200,1743034883074,2904,2904,2904,2904,2904,2904,3.8604354858398438,16.671180725097656,7.113349914550781,4.0242462158203125,21.4161376953125,66.41668701171875,5686.418762207031,66811.57513427734,63679.128173828125,384.6802978515625,17026772992,10317840384,6641287168,0
