Delta,Time,CPU_FREQUENCY_0,CPU_FREQUENCY_1,CPU_FREQUENCY_2,CPU_FREQUENCY_3,CPU_FREQUENCY_4,CPU_FREQUENCY_5,CPU_USAGE_0,CPU_USAGE_1,CPU_USAGE_2,CPU_USAGE_3,CPU_USAGE_4,CPU_USAGE_5,DRAM_ENERGY (J),PACKAGE_ENERGY (J),PP0_ENERGY (J),PP1_ENERGY (J),TOTAL_MEMORY,TOTAL_SWAP,USED_MEMORY,USED_SWAP
0,1743034941978,2904,2904,2904,2904,2904,2904,0,0,0,0,0,0,5744.929382324219,67549.87670898438,64387.241149902344,385.54608154296875,17026772992,10317840384,6358892544,0
200,1743034941979,2904,2904,2904,2904,2904,2904,100,100,100,100,100,100,5744.9351806640625,67549.94689941406,64387.30041503906,385.54608154296875,17026772992,10317840384,6356934656,0
199,1743034942179,2904,2904,2904,2904,2904,2904,10.286994934082031,75.31040954589844,10.948738098144531,12.678138732910156,18.320709228515625,12.051429748535156,5745.12158203125,67553.21484375,64390.491943359375,385.54608154296875,17026772992,10317840384,6383529984,0
200,1743034942379,2904,2904,2904,2904,2904,2904,18.606246948242188,40.96271514892578,22.1041259765625,11.064064025878906,20.51219940185547,3.7073822021484375,5745.319152832031,67556.63653564453,64393.79815673828,385.548095703125,17026772992,10317840384,6407753728,0
200,1743034942579,2904,2904,2904,2904,2904,2904,7.313011169433594,44.097503662109375,30.939544677734375,5.20159912109375,17.031822204589844,13.394416809082031,5745.5057373046875,67560.01336669922,64397.089294433594,385.548095703125,17026772992,10317840384,6418276352,0
200,1743034942780,2904,2904,2904,2904,2904,2904,5.414886474609375,53.96501541137695,28.085182189941406,15.81890869140625,13.340621948242188,7.6803436279296875,5745.71044921875,67563.50366210938,64400.493896484375,385.548095703125,17026772992,10317840384,6445314048,0
200,1743034942980,2904,2904,2904,2904,2904,2904,9.093940734863281,49.021846771240234,9.647857666015625,5.557762145996094,42.71775436401367,4.95477294921875,5745.88720703125,67566.93310546875,64403.840393066406,385.550537109375,17026772992,10317840384,6465933312,0
199,1743034943180,2904,2904,2904,2904,2904,2904,84.88296508789063,75.868896484375,67.06167602539063,68.245849609375,59.60837936401367,79.10710144042969,5746.239685058594,67575.49346923828,64412.22619628906,385.56976318359375,17026772992,10317840384,6467534848,0
200,1743034943380,2904,2904,2904,2904,2904,2904,31.956520080566406,51.613956451416016,46.98548889160156,36.106204986572266,44.739437103271484,26.23107147216797,5746.5093994140625,67581.26818847656,64417.87951660156,385.581298828125,17026772992,10317840384,6478995456,0
200,1743034943581,2904,2904,2904,2904,2904,2904,10.454986572265625,82.44632720947266,8.967445373535156,6.4177703857421875,8.545036315917969,11.593254089355469,5746.694885253906,67584.70916748047,64421.22900390625,385.5838623046875,17026772992,10317840384,6504812544,0
200,1743034943781,2904,2904,2904,2904,2904,2904,9.905014038085938,16.267662048339844,50.68056869506836,1.6500244140625,0.8681640625,33.466529846191406,5746.864440917969,67588.10223388672,64424.53271484375,385.5838623046875,17026772992,10317840384,6537719808,0
199,1743034943981,2904,2904,2904,2904,2904,2904,14.763442993164063,11.616622924804688,5.05242919921875,32.00092315673828,29.627838134765625,56.10401916503906,5747.072692871094,67592.05352783203,64428.37628173828,385.58758544921875,17026772992,10317840384,6565388288,0
200,1743034944181,2904,2904,2904,2904,2904,2904,15.212516784667969,17.62860870361328,6.2325592041015625,3.9278564453125,4.969696044921875,74.9603271484375,5747.28271484375,67595.27130126953,64431.495544433594,385.58758544921875,17026772992,10317840384,6586368000,0
200,1743034944382,2904,2904,2904,2904,2904,2904,4.556083679199219,19.227516174316406,6.6498565673828125,4.917228698730469,2.275115966796875,82.17179870605469,5747.470947265625,67598.73852539063,64434.873474121094,385.5904541015625,17026772992,10317840384,6595198976,0
200,1743034944582,2904,2904,2904,2904,2904,2904,8.760726928710938,20.209182739257813,6.946022033691406,4.8039398193359375,4.464561462402344,84.1271743774414,5747.661193847656,67602.27166748047,64438.29425048828,385.5933837890625,17026772992,10317840384,6594146304,0
200,1743034944782,2904,2904,2904,2904,2904,2904,3.6895599365234375,31.374481201171875,3.503631591796875,1.08148193359375,0.5179214477539063,71.30367279052734,5747.8365478515625,67605.53405761719,64441.46746826172,385.5933837890625,17026772992,10317840384,6602518528,0
199,1743034944983,2904,2904,2904,2904,2904,2904,18.404403686523438,87.45796203613281,7.939300537109375,6.135162353515625,12.975440979003906,21.10222625732422,5748.011291503906,67609.28991699219,64445.147888183594,385.59613037109375,17026772992,10317840384,6598348800,0
200,1743034945183,2904,2904,2904,2904,2904,2904,13.933830261230469,6.3545684814453125,2.8792724609375,1.3442840576171875,3.043243408203125,85.74532318115234,5748.1832275390625,67612.2523803711,64448.000427246094,385.59613037109375,17026772992,10317840384,6600826880,0
200,1743034945383,2904,2904,2904,2904,2904,2904,3.1435623168945313,49.468711853027344,2.4652557373046875,1.6904525756835938,1.553009033203125,54.761268615722656,5748.3819580078125,67615.37310791016,64451.02557373047,385.59613037109375,17026772992,10317840384,6614532096,0
200,1743034945583,2904,2904,2904,2904,2904,2904,3.9550628662109375,14.309906005859375,2.738037109375,1.769927978515625,42.84190368652344,47.332557678222656,5748.553466796875,67618.72009277344,64454.28479003906,385.5989990234375,17026772992,10317840384,6618030080,0
200,1743034945783,2904,2904,2904,2904,2904,2904,9.010917663574219,15.641708374023438,4.973243713378906,2.2820358276367188,1.71221923828125,86.56947326660156,5748.731262207031,67622.20275878906,64457.68054199219,385.5989990234375,17026772992,10317840384,6628696064,0
200,1743034945984,2904,2904,2904,2904,2904,2904,7.406158447265625,22.558921813964844,6.7366485595703125,5.387687683105469,4.271430969238281,80.15074157714844,5748.970520019531,67625.55450439453,64460.93127441406,385.5989990234375,17026772992,10317840384,6627295232,0
200,1743034946184,2904,2904,2904,2904,2904,2904,2.1826629638671875,6.9859619140625,1.07562255859375,1.2775421142578125,0.8109970092773438,96.9164047241211,5749.1243896484375,67628.83087158203,64464.10333251953,385.6024169921875,17026772992,10317840384,6632583168,0
200,1743034946385,2904,2904,2904,2904,2904,2904,2.3026199340820313,10.697769165039063,4.294563293457031,1.4498748779296875,1.0596389770507813,93.67454528808594,5749.288391113281,67632.16625976563,64467.36865234375,385.6024169921875,17026772992,10317840384,6644674560,0
200,1743034946585,2904,2904,2904,2904,2904,2904,4.199134826660156,16.215545654296875,4.887603759765625,2.334747314453125,2.2605514526367188,86.19200134277344,5749.465881347656,67635.65509033203,64470.752380371094,385.60418701171875,17026772992,10317840384,6649524224,0
200,1743034946785,2904,2904,2904,2904,2904,2904,3.7562713623046875,8.711196899414063,4.663642883300781,1.7453842163085938,0.708038330078125,76.76158905029297,5749.632263183594,67638.38488769531,64473.39324951172,385.60418701171875,17026772992,10317840384,6654189568,0
200,1743034946986,2904,2904,2904,2904,2904,2904,2.4649276733398438,9.509735107421875,4.053504943847656,25.36829376220703,1.279876708984375,100,5749.799133300781,67642.29205322266,64477.204040527344,385.60418701171875,17026772992,10317840384,6660616192,0
200,1743034947186,2904,2904,2904,2904,2904,2904,4.2504119873046875,7.501655578613281,5.672515869140625,22.635696411132813,1.951873779296875,79.07125854492188,5749.977355957031,67645.79949951172,64480.63806152344,385.6065673828125,17026772992,10317840384,6671269888,0
200,1743034947386,2904,2904,2904,2904,2904,2904,11.666664123535156,5.858772277832031,4.5286712646484375,1.9174118041992188,0.9149627685546875,89.07337951660156,5750.16650390625,67649.21228027344,64483.92950439453,385.62042236328125,17026772992,10317840384,6700609536,0
200,1743034947587,2904,2904,2904,2904,2904,2904,2.6587600708007813,5.319511413574219,0.61956787109375,1.7956390380859375,0.42647552490234375,100,5750.3128662109375,67652.58630371094,64487.2060546875,385.62042236328125,17026772992,10317840384,6700146688,0
200,1743034947788,2904,2904,2904,2904,2904,2904,32.372650146484375,6.865394592285156,1.1287841796875,2.5764846801757813,0.675933837890625,70.54967498779297,5750.475830078125,67656.05572509766,64490.59191894531,385.6279296875,17026772992,10317840384,6714019840,0
200,1743034947988,2904,2904,2904,2904,2904,2904,72.9383544921875,6.9686431884765625,28.55602264404297,3.8048095703125,0.9512176513671875,5.108589172363281,5750.763244628906,67659.62896728516,64494.030822753906,385.6279296875,17026772992,10317840384,6895091712,0
200,1743034948189,2904,2904,2904,2904,2904,2904,8.274459838867188,12.242431640625,17.051055908203125,6.2772369384765625,77.62139129638672,5.3147430419921875,5751.029479980469,67663.80291748047,64498.08898925781,385.6279296875,17026772992,10317840384,6951108608,0
200,1743034948389,2904,2904,2904,2904,2904,2904,3.1041412353515625,6.095542907714844,5.521690368652344,60.20600509643555,1.2212677001953125,44.401283264160156,5751.3148193359375,67667.1015625,64501.25018310547,385.6279296875,17026772992,10317840384,7108063232,0
200,1743034948589,2904,2904,2904,2904,2904,2904,3.335723876953125,24.2425537109375,4.8832550048828125,3.338623046875,32.6832275390625,55.029598236083984,5751.59765625,67670.34350585938,64504.37109375,385.6279296875,17026772992,10317840384,7165116416,0
200,1743034948789,2904,2904,2904,2904,2904,2904,1.8051681518554688,68.64546966552734,28.646018981933594,2.0008773803710938,7.2920074462890625,2.048370361328125,5751.877685546875,67673.9326171875,64507.832092285156,385.6309814453125,17026772992,10317840384,7336620032,0
200,1743034948990,2904,2904,2904,2904,2904,2904,29.121131896972656,74.59111022949219,6.17626953125,4.051300048828125,2.3770751953125,5.729255676269531,5752.168701171875,67677.58471679688,64511.346252441406,385.6309814453125,17026772992,10317840384,7478083584,0
