Delta,Time,CPU_FREQUENCY_0,CPU_FREQUENCY_1,CPU_FREQUENCY_2,CPU_FREQUENCY_3,CPU_FREQUENCY_4,CPU_FREQUENCY_5,CPU_USAGE_0,CPU_USAGE_1,CPU_USAGE_2,CPU_USAGE_3,CPU_USAGE_4,CPU_USAGE_5,DRAM_ENERGY (J),PACKAGE_ENERGY (J),PP0_ENERGY (J),PP1_ENERGY (J),TOTAL_MEMORY,TOTAL_SWAP,USED_MEMORY,USED_SWAP
0,1743034802149,2904,2904,2904,2904,2904,2904,23.578285217285156,67.0126953125,56.04497146606445,13.702293395996094,29.179946899414063,10.15997314453125,5604.836608886719,65674.57495117188,62583.870056152344,383.4197998046875,17026772992,10317840384,6403493888,0
199,1743034802150,2904,2904,2904,2904,2904,2904,100,100,100,100,100,100,5604.842102050781,65674.650390625,62583.93817138672,383.4197998046875,17026772992,10317840384,6403670016,0
199,1743034802350,2904,2904,2904,2904,2904,2904,7.08074951171875,53.55137252807617,16.08875274658203,13.893630981445313,30.238449096679688,5.1414031982421875,5605.032653808594,65678.0093383789,62587.21435546875,383.4197998046875,17026772992,10317840384,6414643200,0
200,1743034802550,2904,2904,2904,2904,2904,2904,4.526214599609375,30.83837890625,30.64940643310547,11.817855834960938,31.97022247314453,3.963836669921875,5605.22119140625,65681.38256835938,62590.49169921875,383.42266845703125,17026772992,10317840384,6433583104,0
200,1743034802751,2904,2904,2904,2904,2904,2904,13.738273620605469,58.812557220458984,42.56476593017578,30.144332885742188,33.08391571044922,12.863822937011719,5605.4576416015625,65685.99224853516,62594.982971191406,383.42266845703125,17026772992,10317840384,6445268992,0
200,1743034802951,2904,2904,2904,2904,2904,2904,2.59429931640625,57.995445251464844,16.548965454101563,7.511894226074219,32.193206787109375,6.532127380371094,5605.65478515625,65689.4970703125,62598.41223144531,383.4239501953125,17026772992,10317840384,6467334144,0
200,1743034803151,2904,2904,2904,2904,2904,2904,1.3460922241210938,63.11341094970703,15.3720703125,3.8100128173828125,2.4249420166015625,28.854644775390625,5605.835632324219,65692.83288574219,62601.66192626953,383.4239501953125,17026772992,10317840384,6477783040,0
200,1743034803352,2904,2904,2904,2904,2904,2904,79.14151000976563,67.72712707519531,67.77339172363281,62.37147521972656,63.014610290527344,74.78050994873047,5606.181396484375,65701.15826416016,62609.815979003906,383.444091796875,17026772992,10317840384,6506610688,0
200,1743034803552,2904,2904,2904,2904,2904,2904,23.92162322998047,52.65456008911133,32.87615203857422,20.679962158203125,28.783935546875,40.37568664550781,5606.4346923828125,65706.10803222656,62614.652893066406,383.46014404296875,17026772992,10317840384,6508339200,0
200,1743034803752,2904,2904,2904,2904,2904,2904,4.4148712158203125,53.02248764038086,33.662086486816406,20.660537719726563,3.4692916870117188,8.049774169921875,5606.622253417969,65709.44439697266,62617.88830566406,383.46221923828125,17026772992,10317840384,6533861376,0
199,1743034803952,2904,2904,2904,2904,2904,2904,3.48382568359375,10.6781005859375,1.454803466796875,1.8813095092773438,50.46910095214844,44.923622131347656,5606.7900390625,65712.77893066406,62621.137145996094,383.46221923828125,17026772992,10317840384,6561566720,0
200,1743034804152,2904,2904,2904,2904,2904,2904,5.536384582519531,8.969627380371094,5.749671936035156,6.8815765380859375,2.86663818359375,92.7590103149414,5606.9805908203125,65716.2533569336,62624.515563964844,383.4642333984375,17026772992,10317840384,6588170240,0
200,1743034804353,2904,2904,2904,2904,2904,2904,4.159828186035156,15.032966613769531,5.8121185302734375,2.2119979858398438,3.0008163452148438,88.34076690673828,5607.1898193359375,65719.5146484375,62627.6708984375,383.4642333984375,17026772992,10317840384,6596984832,0
199,1743034804553,2904,2904,2904,2904,2904,2904,14.863471984863281,24.648406982421875,16.8536376953125,8.770805358886719,8.908523559570313,80.50054931640625,5607.40673828125,65723.443359375,62631.4853515625,383.4691162109375,17026772992,10317840384,6612713472,0
200,1743034804753,2904,2904,2904,2904,2904,2904,3.4598770141601563,18.10724639892578,10.036659240722656,2.595794677734375,3.5716400146484375,84.77114868164063,5607.591796875,65726.90728759766,62634.87731933594,383.47064208984375,17026772992,10317840384,6625136640,0
199,1743034804954,2904,2904,2904,2904,2904,2904,2.884674072265625,12.518501281738281,2.4517059326171875,1.6483001708984375,1.7452468872070313,93.40086364746094,5607.768249511719,65730.1773071289,62638.035705566406,383.47064208984375,17026772992,10317840384,6627934208,0
200,1743034805154,2904,2904,2904,2904,2904,2904,2.9081649780273438,5.663124084472656,0.714874267578125,2.064422607421875,0.8025741577148438,100,5607.9176025390625,65733.18188476563,62640.95477294922,383.4736328125,17026772992,10317840384,6634569728,0
200,1743034805354,2904,2904,2904,2904,2904,2904,2.832733154296875,6.1519622802734375,1.9280014038085938,53.4172248840332,1.8664779663085938,49.361785888671875,5608.0780029296875,65736.28979492188,62643.9873046875,383.4736328125,17026772992,10317840384,6643212288,0
199,1743034805555,2904,2904,2904,2904,2904,2904,18.410011291503906,5.622718811035156,8.23681640625,25.077980041503906,1.1666793823242188,55.247920989990234,5608.290710449219,65739.4296875,62647.01647949219,383.4736328125,17026772992,10317840384,6628696064,0
200,1743034805755,2904,2904,2904,2904,2904,2904,6.985298156738281,15.674049377441406,36.37994384765625,2.4905548095703125,4.4108734130859375,89.36138916015625,5608.484680175781,65743.49542236328,62650.98474121094,383.47784423828125,17026772992,10317840384,6647902208,0
200,1743034805955,2904,2904,2904,2904,2904,2904,3.5935134887695313,16.192886352539063,8.066055297851563,3.5380706787109375,4.141845703125,84.37174224853516,5608.665710449219,65747.04040527344,62654.43133544922,383.47784423828125,17026772992,10317840384,6650621952,0
200,1743034806156,2904,2904,2904,2904,2904,2904,4.9894866943359375,15.930610656738281,10.837570190429688,3.44769287109375,4.011131286621094,81.06826782226563,5608.9005126953125,65750.28784179688,62657.585693359375,383.47930908203125,17026772992,10317840384,6654136320,0
199,1743034806356,2904,2904,2904,2904,2904,2904,3.7265472412109375,7.376068115234375,3.8440093994140625,2.9249496459960938,1.87188720703125,97.37845611572266,5609.053283691406,65753.5478515625,62660.772399902344,383.47930908203125,17026772992,10317840384,6652870656,0
199,1743034806557,2904,2904,2904,2904,2904,2904,2.14678955078125,7.6554718017578125,3.89544677734375,0.56329345703125,0.34481048583984375,93.3215103149414,5609.220764160156,65756.88745117188,62664.00146484375,383.47930908203125,17026772992,10317840384,6672601088,0
200,1743034806757,2904,2904,2904,2904,2904,2904,3.931121826171875,16.94348907470703,5.9388885498046875,4.52227783203125,3.3921966552734375,86.61328887939453,5609.400146484375,65760.37237548828,62667.39337158203,383.4827880859375,17026772992,10317840384,6676971520,0
200,1743034806957,2904,2904,2904,2904,2904,2904,28.095321655273438,7.3253631591796875,2.7196044921875,3.4038162231445313,1.930328369140625,61.26226043701172,5609.5679931640625,65763.38659667969,62670.32879638672,383.4827880859375,17026772992,10317840384,6668738560,0
200,1743034807157,2904,2904,2904,2904,2904,2904,2.45477294921875,5.8316802978515625,0.885101318359375,1.3715286254882813,1.021728515625,99.58123779296875,5609.7213134765625,65766.69812011719,62673.55731201172,383.4844970703125,17026772992,10317840384,6670983168,0
200,1743034807358,2904,2904,2904,2904,2904,2904,2.0227432250976563,5.644134521484375,9.263130187988281,1.4582443237304688,0.644256591796875,92.01310729980469,5609.891357421875,65770.04821777344,62676.8017578125,383.48577880859375,17026772992,10317840384,6695968768,0
200,1743034807558,2904,2904,2904,2904,2904,2904,2.1280899047851563,7.572998046875,2.6841278076171875,1.9768295288085938,3.8838958740234375,95.77864837646484,5610.078186035156,65773.42681884766,62680.072204589844,383.4996337890625,17026772992,10317840384,6724886528,0
200,1743034807758,2904,2904,2904,2904,2904,2904,3.1446151733398438,5.146614074707031,2.2215728759765625,1.3288650512695313,2.85052490234375,100,5610.226257324219,65776.90698242188,62683.46990966797,383.4996337890625,17026772992,10317840384,6724915200,0
200,1743034807958,2904,2904,2904,2904,2904,2904,3.533294677734375,6.187431335449219,3.2452545166015625,2.41912841796875,9.317100524902344,91.95796966552734,5610.40087890625,65780.38354492188,62686.848876953125,383.50897216796875,17026772992,10317840384,6762291200,0
200,1743034808159,2904,2904,2904,2904,2904,2904,2.6340713500976563,6.866447448730469,4.265327453613281,2.2676773071289063,1.9369125366210938,100,5610.685302734375,65784.00482177734,62690.33532714844,383.50897216796875,17026772992,10317840384,6929334272,0
199,1743034808359,2904,2904,2904,2904,2904,2904,2.84991455078125,6.025169372558594,1.2890243530273438,1.2495803833007813,61.869747161865234,43.48469543457031,5610.9482421875,65787.94055175781,62694.162658691406,383.50897216796875,17026772992,10317840384,6981378048,0
200,1743034808559,2904,2904,2904,2904,2904,2904,3.2125015258789063,8.143936157226563,17.27582550048828,3.6591033935546875,40.01809310913086,52.704132080078125,5611.238464355469,65791.44909667969,62697.524841308594,383.50897216796875,17026772992,10317840384,7141736448,0
200,1743034808759,2904,2904,2904,2904,2904,2904,2.0057754516601563,14.908134460449219,16.968284606933594,4.582275390625,33.666419982910156,79.72895050048828,5611.549621582031,65795.36419677734,62701.305114746094,383.512939453125,17026772992,10317840384,7195287552,0
200,1743034808959,2904,2904,2904,2904,2904,2904,46.872650146484375,5.407745361328125,3.978729248046875,50.55814743041992,2.2367935180664063,9.827713012695313,5611.8177490234375,65798.9712524414,62704.78308105469,383.512939453125,17026772992,10317840384,7370326016,0
200,1743034809160,2904,2904,2904,2904,2904,2904,100,5.0694427490234375,4.323783874511719,2.3706741333007813,4.889129638671875,6.038566589355469,5612.110656738281,65802.62664794922,62708.32958984375,383.512939453125,17026772992,10317840384,7508733952,0
200,1743034809360,2904,2904,2904,2904,2904,2904,55.84342956542969,3.4255752563476563,2.8101654052734375,45.43256759643555,1.4997406005859375,4.40997314453125,5612.4202880859375,65805.75903320313,62711.31658935547,383.5159912109375,17026772992,10317840384,7619497984,0
200,1743034809560,2904,2904,2904,2904,2904,2904,23.328285217285156,5.0321502685546875,2.2261886596679688,3.3613967895507813,24.12743377685547,55.70769119262695,5612.664855957031,65809.12322998047,62714.56689453125,383.5159912109375,17026772992,10317840384,7730847744,0
200,1743034809760,2904,2904,2904,2904,2904,2904,10.424781799316406,20.422515869140625,81.39498901367188,3.8675155639648438,0.9215164184570313,4.052162170410156,5612.964599609375,65812.59204101563,62717.88787841797,383.5159912109375,17026772992,10317840384,6895620096,0
200,1743034809961,2904,2904,2904,2904,2904,2904,1.7795181274414063,79.41536712646484,32.34039306640625,3.7916412353515625,3.6827468872070313,24.792282104492188,5613.23779296875,65816.69036865234,62721.840393066406,383.51904296875,17026772992,10317840384,7072333824,0
200,1743034810161,2904,2904,2904,2904,2904,2904,29.13672637939453,73.03707122802734,0.2945556640625,1.8463363647460938,1.8496322631835938,2.8093643188476563,5613.385070800781,65820.10333251953,62725.179138183594,383.51904296875,17026772992,10317840384,7072329728,0
