Delta,Time,CPU_FREQUENCY_0,CPU_FREQUENCY_1,CPU_FREQUENCY_2,CPU_FREQUENCY_3,CPU_FREQUENCY_4,CPU_FREQUENCY_5,CPU_USAGE_0,CPU_USAGE_1,CPU_USAGE_2,CPU_USAGE_3,CPU_USAGE_4,CPU_USAGE_5,DRAM_ENERGY (J),PACKAGE_ENERGY (J),PP0_ENERGY (J),PP1_ENERGY (J),TOTAL_MEMORY,TOTAL_SWAP,USED_MEMORY,USED_SWAP
0,1743034981531,2904,2904,2904,2904,2904,2904,100,100,100,100,100,100,5785.895935058594,68131.63116455078,64948.236267089844,386.17120361328125,17026772992,10317840384,6490218496,0
199,1743034981531,2904,2904,2904,2904,2904,2904,81.80059814453125,100,82.92852783203125,99.9521255493164,81.93592834472656,81.83123779296875,5785.901794433594,68131.70306396484,64948.30505371094,386.17120361328125,17026772992,10317840384,6493433856,0
199,1743034981731,2904,2904,2904,2904,2904,2904,9.852859497070313,47.41979217529297,30.790916442871094,18.678848266601563,3.57659912109375,19.97093963623047,5786.1065673828125,68135.42590332031,64951.938720703125,386.171875,17026772992,10317840384,6519635968,0
199,1743034981931,2904,2904,2904,2904,2904,2904,7.240692138671875,27.02423858642578,30.578567504882813,12.006820678710938,29.207717895507813,11.1995849609375,5786.302795410156,68138.76538085938,64955.17590332031,386.171875,17026772992,10317840384,6541168640,0
199,1743034982131,2904,2904,2904,2904,2904,2904,6.496528625488281,59.62185287475586,12.714797973632813,15.812812805175781,25.16577911376953,2.7403488159179688,5786.4964599609375,68142.31884765625,64958.64074707031,386.174072265625,17026772992,10317840384,6557310976,0
200,1743034982331,2904,2904,2904,2904,2904,2904,11.097213745117188,62.834075927734375,12.162849426269531,11.954322814941406,26.622848510742188,1.4879913330078125,5786.70166015625,68145.8618774414,64962.085876464844,386.174072265625,17026772992,10317840384,6577020928,0
200,1743034982532,2904,2904,2904,2904,2904,2904,10.806961059570313,16.189964294433594,27.825767517089844,39.584136962890625,30.676101684570313,2.7859344482421875,5786.88232421875,68149.40856933594,64965.52862548828,386.17449951171875,17026772992,10317840384,6595006464,0
200,1743034982732,2904,2904,2904,2904,2904,2904,80.12843322753906,79.76543426513672,64.25514221191406,68.32032775878906,66.09820556640625,69.11799621582031,5787.228820800781,68157.83111572266,64973.824951171875,386.19854736328125,17026772992,10317840384,6585921536,0
200,1743034982933,2904,2904,2904,2904,2904,2904,45.770084381103516,76.42744445800781,41.301361083984375,20.141647338867188,36.95768737792969,34.15199279785156,5787.519775390625,68163.74444580078,64979.57781982422,386.2119140625,17026772992,10317840384,6601674752,0
200,1743034983133,2904,2904,2904,2904,2904,2904,14.414642333984375,52.72450256347656,8.120307922363281,37.658836364746094,7.382118225097656,40.102134704589844,5787.7249755859375,68167.78149414063,64983.51202392578,386.21710205078125,17026772992,10317840384,6641967104,0
200,1743034983333,2904,2904,2904,2904,2904,2904,1.7437591552734375,16.50794219970703,21.25103759765625,67.82282257080078,0.7281265258789063,2.7042999267578125,5787.889953613281,68170.93957519531,64986.59490966797,386.21710205078125,17026772992,10317840384,6662717440,0
200,1743034983534,2904,2904,2904,2904,2904,2904,38.575809478759766,7.002532958984375,18.871994018554688,17.397903442382813,1.5299530029296875,31.260597229003906,5788.0797119140625,68174.25994873047,64989.80920410156,386.21710205078125,17026772992,10317840384,6710394880,0
200,1743034983734,2904,2904,2904,2904,2904,2904,25.114547729492188,7.192481994628906,4.7385406494140625,24.207542419433594,2.8364334106445313,51.14711380004883,5788.2884521484375,68177.57446289063,64993.049255371094,386.21893310546875,17026772992,10317840384,6717722624,0
200,1743034983935,2904,2904,2904,2904,2904,2904,13.32196044921875,38.93900680541992,12.883430480957031,3.1583786010742188,12.5301513671875,29.049774169921875,5788.4725341796875,68180.8833618164,64996.24169921875,386.22113037109375,17026772992,10317840384,6737711104,0
200,1743034984135,2904,2904,2904,2904,2904,2904,13.0567626953125,11.172569274902344,8.010673522949219,5.117500305175781,25.524620056152344,57.71575164794922,5788.65673828125,68184.37036132813,64999.63952636719,386.22113037109375,17026772992,10317840384,6716874752,0
200,1743034984336,2904,2904,2904,2904,2904,2904,4.703559875488281,9.030967712402344,5.568107604980469,3.0102691650390625,13.19818115234375,78.8524169921875,5788.838073730469,68187.6763305664,65002.8447265625,386.2230224609375,17026772992,10317840384,6735843328,0
199,1743034984536,2904,2904,2904,2904,2904,2904,26.582550048828125,25.054824829101563,55.37300491333008,1.3855667114257813,0.775604248046875,5.390838623046875,5788.990173339844,68190.7514038086,65005.84197998047,386.2230224609375,17026772992,10317840384,6734999552,0
200,1743034984736,2904,2904,2904,2904,2904,2904,3.9272613525390625,4.420806884765625,99.84801483154297,1.5696945190429688,0.923065185546875,4.638465881347656,5789.152893066406,68193.91491699219,65008.91760253906,386.22540283203125,17026772992,10317840384,6741790720,0
199,1743034984936,2904,2904,2904,2904,2904,2904,3.5281982421875,4.88995361328125,57.71613693237305,1.7922592163085938,0.9379043579101563,43.24685287475586,5789.3602294921875,68196.99822998047,65011.904235839844,386.22540283203125,17026772992,10317840384,6742876160,0
200,1743034985136,2904,2904,2904,2904,2904,2904,29.867469787597656,7.2018890380859375,64.4307632446289,11.269905090332031,6.467994689941406,16.172958374023438,5789.5576171875,68200.60821533203,65015.42413330078,386.22540283203125,17026772992,10317840384,6760673280,0
200,1743034985337,2904,2904,2904,2904,2904,2904,35.69481658935547,23.21063995361328,13.606864929199219,8.86279296875,9.275375366210938,54.50835037231445,5789.747741699219,68204.37335205078,65019.096740722656,386.22772216796875,17026772992,10317840384,6762303488,0
200,1743034985537,2904,2904,2904,2904,2904,2904,11.388534545898438,13.470924377441406,7.012596130371094,2.3902435302734375,13.599006652832031,72.41949462890625,5789.980529785156,68207.67272949219,65022.275329589844,386.22772216796875,17026772992,10317840384,6757486592,0
200,1743034985738,2904,2904,2904,2904,2904,2904,74.25689697265625,6.9913177490234375,2.5720901489257813,1.4563217163085938,13.233551025390625,12.759963989257813,5790.142578125,68210.97546386719,65025.50341796875,386.22772216796875,17026772992,10317840384,6763814912,0
200,1743034985938,2904,2904,2904,2904,2904,2904,25.198585510253906,10.60113525390625,2.97003173828125,1.3879928588867188,65.24795532226563,6.6507110595703125,5790.301208496094,68214.32244873047,65028.751525878906,386.2303466796875,17026772992,10317840384,6768009216,0
200,1743034986139,2904,2904,2904,2904,2904,2904,10.456436157226563,22.05029296875,6.458930969238281,47.1234130859375,6.036796569824219,54.980247497558594,5790.498779296875,68218.31634521484,65032.63836669922,386.2303466796875,17026772992,10317840384,6783447040,0
200,1743034986339,2904,2904,2904,2904,2904,2904,5.662406921386719,6.547462463378906,5.921211242675781,2.4268264770507813,2.994354248046875,71.38185119628906,5790.664245605469,68220.9566040039,65035.195556640625,386.23199462890625,17026772992,10317840384,6785753088,0
200,1743034986539,2904,2904,2904,2904,2904,2904,2.761474609375,4.158943176269531,0.6838150024414063,1.7021713256835938,38.42401885986328,61.412174224853516,5790.8193359375,68224.23962402344,65038.39453125,386.23199462890625,17026772992,10317840384,6786822144,0
200,1743034986739,2904,2904,2904,2904,2904,2904,3.7067718505859375,12.631263732910156,4.3368682861328125,2.3369369506835938,12.98626708984375,79.6567153930664,5790.997375488281,68227.59436035156,65041.65948486328,386.23199462890625,17026772992,10317840384,6805471232,0
200,1743034986939,2904,2904,2904,2904,2904,2904,31.878982543945313,26.591064453125,48.47086715698242,1.7839126586914063,0.723480224609375,3.4361495971679688,5791.170837402344,68230.98901367188,65044.963806152344,386.23382568359375,17026772992,10317840384,6834900992,0
200,1743034987140,2904,2904,2904,2904,2904,2904,33.42896270751953,16.620681762695313,2.38916015625,50.040252685546875,1.3549423217773438,14.053573608398438,5791.3375244140625,68234.46813964844,65048.345642089844,386.24688720703125,17026772992,10317840384,6832504832,0
199,1743034987340,2904,2904,2904,2904,2904,2904,3.9032669067382813,4.930381774902344,1.7612152099609375,100,2.2628250122070313,3.0332260131835938,5791.483581542969,68237.87371826172,65051.653076171875,386.24688720703125,17026772992,10317840384,6832766976,0
200,1743034987540,2904,2904,2904,2904,2904,2904,39.03491973876953,5.505073547363281,1.3683624267578125,13.384483337402344,0.71875,52.39986801147461,5791.699462890625,68241.34466552734,65055.01092529297,386.2554931640625,17026772992,10317840384,6997118976,0
200,1743034987740,2904,2904,2904,2904,2904,2904,3.5364151000976563,5.813789367675781,3.3739089965820313,1.845367431640625,0.66552734375,100,5791.979309082031,68245.22552490234,65058.77362060547,386.2554931640625,17026772992,10317840384,7075692544,0
200,1743034987941,2904,2904,2904,2904,2904,2904,6.529716491699219,6.648963928222656,1.700439453125,0,0,100,5792.276550292969,68248.6185913086,65062.030029296875,386.2554931640625,17026772992,10317840384,7080882176,0
200,1743034988141,2904,2904,2904,2904,2904,2904,11.975196838378906,38.95042037963867,47.14328384399414,23.370880126953125,4.230598449707031,8.623924255371094,5792.555236816406,68252.30291748047,65065.57763671875,386.2554931640625,17026772992,10317840384,7289110528,0
200,1743034988341,2904,2904,2904,2904,2904,2904,46.4260368347168,4.617362976074219,4.0533447265625,1.4958648681640625,1.46923828125,57.93312454223633,5792.841064453125,68255.732421875,65068.89471435547,386.2554931640625,17026772992,10317840384,7427637248,0
200,1743034988542,2904,2904,2904,2904,2904,2904,32.24962615966797,29.795501708984375,4.9413299560546875,1.7420425415039063,1.2722625732421875,49.183998107910156,5793.160217285156,68258.90606689453,65071.911071777344,386.25750732421875,17026772992,10317840384,7538589696,0
200,1743034988742,2904,2904,2904,2904,2904,2904,4.2482757568359375,7.0467071533203125,1.2071304321289063,1.73406982421875,0.6291275024414063,100,5793.403503417969,68262.38287353516,65075.28924560547,386.25750732421875,17026772992,10317840384,7658573824,0
200,1743034988942,2904,2904,2904,2904,2904,2904,3.249542236328125,6.362663269042969,1.2459869384765625,1.2136077880859375,0.31851959228515625,100,5793.7030029296875,68266.06164550781,65078.83721923828,386.25750732421875,17026772992,10317840384,7799259136,0
200,1743034989142,2904,2904,2904,2904,2904,2904,4.03485107421875,14.916893005371094,26.204635620117188,5.428741455078125,2.1122970581054688,100,5793.990478515625,68269.63470458984,65082.28125,386.26019287109375,17026772992,10317840384,6904291328,0
200,1743034989342,2904,2904,2904,2904,2904,2904,4.482902526855469,4.1744842529296875,2.2529296875,1.325958251953125,0.4528350830078125,100,5794.2598876953125,68273.40997314453,65085.93084716797,386.26019287109375,17026772992,10317840384,7175839744,0
200,1743034989543,2904,2904,2904,2904,2904,2904,6.6454925537109375,50.06871032714844,25.498794555664063,7.940711975097656,9.487937927246094,60.633941650390625,5794.504211425781,68277.59063720703,65089.967346191406,386.262451171875,17026772992,10317840384,7185580032,0
200,1743034989743,2904,2904,2904,2904,2904,2904,3.008697509765625,7.108123779296875,97.16030883789063,1.3646774291992188,0.7871627807617188,3.0248489379882813,5794.657958984375,68281.09790039063,65093.377502441406,386.262451171875,17026772992,10317840384,7185526784,0
200,1743034989943,2904,2904,2904,2904,2904,2904,3.6056594848632813,3.6178054809570313,100,1.2165908813476563,0.5774154663085938,1.9608154296875,5794.8072509765625,68284.57446289063,65096.772521972656,386.262451171875,17026772992,10317840384,7185031168,0
200,1743034990144,2904,2904,2904,2904,2904,2904,17.471435546875,5.0467529296875,15.311927795410156,71.31681823730469,4.646171569824219,6.6469879150390625,5794.959045410156,68288.12707519531,65100.248046875,386.2650146484375,17026772992,10317840384,7183413248,0
