Delta,Time,CPU_FREQUENCY_0,CPU_FREQUENCY_1,CPU_FREQUENCY_2,CPU_FREQUENCY_3,CPU_FREQUENCY_4,CPU_FREQUENCY_5,CPU_USAGE_0,CPU_USAGE_1,CPU_USAGE_2,CPU_USAGE_3,CPU_USAGE_4,CPU_USAGE_5,DRAM_ENERGY (J),PACKAGE_ENERGY (J),PP0_ENERGY (J),PP1_ENERGY (J),TOTAL_MEMORY,TOTAL_SWAP,USED_MEMORY,USED_SWAP
0,1743035368561,2904,2904,2904,2904,2904,2904,35.559959411621094,70.32276916503906,19.33672332763672,19.063552856445313,15.832649230957031,70.4681396484375,6194.556579589844,73696.73052978516,70300.04138183594,400.74371337890625,17026772992,10317840384,6513725440,0
199,1743035368562,2904,2904,2904,2904,2904,2904,100,100,100,100,100,100,6194.5657958984375,73696.8441772461,70300.1322631836,400.74371337890625,17026772992,10317840384,6513610752,0
199,1743035368762,2904,2904,2904,2904,2904,2904,56.124061584472656,56.654232025146484,40.84553909301758,44.3358154296875,37.734317779541016,27.02301788330078,6194.944274902344,73702.7290649414,70305.74029541016,400.89801025390625,17026772992,10317840384,6537576448,0
199,1743035368962,2904,2904,2904,2904,2904,2904,65.05220031738281,70.56208801269531,47.095436096191406,34.72418975830078,34.82392120361328,42.48274230957031,6195.3331298828125,73709.38415527344,70312.107421875,401.04010009765625,17026772992,10317840384,6560260096,0
200,1743035369162,2904,2904,2904,2904,2904,2904,77.151611328125,80.92530059814453,56.938568115234375,53.718013763427734,60.2047004699707,51.086578369140625,6195.7027587890625,73717.2763671875,70319.77313232422,401.08575439453125,17026772992,10317840384,6591193088,0
200,1743035369363,2904,2904,2904,2904,2904,2904,40.29076385498047,74.81433868408203,37.554561614990234,36.8055419921875,29.609825134277344,26.60486602783203,6196.0045166015625,73722.7759399414,70325.15380859375,401.10272216796875,17026772992,10317840384,6602051584,0
200,1743035369563,2904,2904,2904,2904,2904,2904,64.65769958496094,85.47697448730469,60.816368103027344,57.146339416503906,55.94060134887695,54.35685348510742,6196.376953125,73730.49334716797,70332.72845458984,401.12054443359375,17026772992,10317840384,6626496512,0
200,1743035369764,2904,2904,2904,2904,2904,2904,86.02220916748047,81.21343994140625,76.86589813232422,73.40473175048828,84.0522689819336,78.16107177734375,6196.752990722656,73739.8017578125,70341.8462524414,401.14630126953125,17026772992,10317840384,6615572480,0
200,1743035369964,2904,2904,2904,2904,2904,2904,57.91055679321289,64.83828735351563,51.96592712402344,51.02436447143555,55.53652572631836,55.25798797607422,6197.086730957031,73747.15283203125,70349.06719970703,401.16375732421875,17026772992,10317840384,6635376640,0
199,1743035370165,2904,2904,2904,2904,2904,2904,10.860893249511719,41.46646499633789,28.347251892089844,24.360549926757813,17.392822265625,18.608970642089844,6197.297302246094,73750.95202636719,70352.7417602539,401.1678466796875,17026772992,10317840384,6640164864,0
200,1743035370365,2904,2904,2904,2904,2904,2904,8.129356384277344,47.80647277832031,6.655731201171875,43.865745544433594,9.432052612304688,5.428153991699219,6197.478210449219,73754.4135131836,70356.11413574219,401.1678466796875,17026772992,10317840384,6672666624,0
