Delta,Time,CPU_FREQUENCY_0,CPU_FREQUENCY_1,CPU_FREQUENCY_2,CPU_FREQUENCY_3,CPU_FREQUENCY_4,CPU_FREQUENCY_5,CPU_USAGE_0,CPU_USAGE_1,CPU_USAGE_2,CPU_USAGE_3,CPU_USAGE_4,CPU_USAGE_5,DRAM_ENERGY (J),PACKAGE_ENERGY (J),PP0_ENERGY (J),PP1_ENERGY (J),TOTAL_MEMORY,TOTAL_SWAP,USED_MEMORY,USED_SWAP
0,1743035127152,2904,2904,2904,2904,2904,2904,100,100,100,100,100,100,5936.3106689453125,70237.69909667969,66977.18505859375,389.41510009765625,17026772992,10317840384,6449045504,0
199,1743035127152,2904,2904,2904,2904,2904,2904,100,100,100,100,100,100,5936.316467285156,70237.79034423828,66977.25354003906,389.41510009765625,17026772992,10317840384,6449209344,0
199,1743035127353,2904,2904,2904,2904,2904,2904,9.691551208496094,82.39949035644531,14.483406066894531,10.775985717773438,10.30828857421875,16.706024169921875,5936.507019042969,70241.13427734375,66980.4926147461,389.41802978515625,17026772992,10317840384,6476607488,0
200,1743035127553,2904,2904,2904,2904,2904,2904,36.03399658203125,71.26195526123047,14.890884399414063,6.2116851806640625,13.737808227539063,15.276229858398438,5936.7181396484375,70245.1185913086,66984.38049316406,389.41802978515625,17026772992,10317840384,6490382336,0
200,1743035127753,2904,2904,2904,2904,2904,2904,3.4651412963867188,79.80044555664063,15.5238037109375,5.867530822753906,4.5167999267578125,18.726905822753906,5936.913024902344,70248.6806640625,66987.85070800781,389.41802978515625,17026772992,10317840384,6505988096,0
200,1743035127953,2904,2904,2904,2904,2904,2904,3.0247955322265625,85.43671417236328,14.064254760742188,2.7653274536132813,4.417732238769531,16.054832458496094,5937.1162109375,70252.2730102539,66991.35827636719,389.42041015625,17026772992,10317840384,6530781184,0
200,1743035128154,2904,2904,2904,2904,2904,2904,1.9416275024414063,90.91696166992188,14.574333190917969,2.2214584350585938,3.1385955810546875,10.24530029296875,5937.299255371094,70255.86517333984,66994.8373413086,389.42041015625,17026772992,10317840384,6544543744,0
199,1743035128354,2904,2904,2904,2904,2904,2904,72.87736511230469,77.21703338623047,65.84522247314453,77.61174774169922,61.22235107421875,73.874755859375,5937.645446777344,70264.39343261719,67003.23059082031,389.4425048828125,17026772992,10317840384,6574174208,0
200,1743035128554,2904,2904,2904,2904,2904,2904,39.033653259277344,61.685611724853516,48.992130279541016,49.98147964477539,35.42826843261719,41.35321807861328,5937.9412841796875,70270.91375732422,67009.60266113281,389.45587158203125,17026772992,10317840384,6556561408,0
200,1743035128755,2904,2904,2904,2904,2904,2904,6.952239990234375,28.11937713623047,11.025665283203125,5.931907653808594,72.83358001708984,4.1664886474609375,5938.123352050781,70274.43829345703,67013.03405761719,389.45806884765625,17026772992,10317840384,6580359168,0
200,1743035128955,2904,2904,2904,2904,2904,2904,19.140586853027344,9.042900085449219,14.00677490234375,1.6977386474609375,52.37592697143555,18.71868133544922,5938.2943115234375,70277.83374023438,67016.35485839844,389.4603271484375,17026772992,10317840384,6605639680,0
200,1743035129156,2904,2904,2904,2904,2904,2904,3.0500411987304688,14.747344970703125,5.112548828125,3.8198165893554688,1.47344970703125,89.37772369384766,5938.5126953125,70281.13946533203,67019.55242919922,389.4603271484375,17026772992,10317840384,6653587456,0
200,1743035129356,2904,2904,2904,2904,2904,2904,4.8570098876953125,17.004127502441406,3.520355224609375,5.198570251464844,2.0620651245117188,84.62312316894531,5938.6942138671875,70284.59759521484,67022.92401123047,389.4603271484375,17026772992,10317840384,6664441856,0
200,1743035129556,2904,2904,2904,2904,2904,2904,2.9904632568359375,18.618270874023438,4.462928771972656,5.487571716308594,7.067344665527344,81.08200073242188,5938.88037109375,70288.11138916016,67026.31762695313,389.4683837890625,17026772992,10317840384,6675800064,0
200,1743035129756,2904,2904,2904,2904,2904,2904,3.052642822265625,17.32660675048828,5.288871765136719,1.7898941040039063,1.6366348266601563,87.59618377685547,5939.0662841796875,70291.52569580078,67029.64074707031,389.4683837890625,17026772992,10317840384,6694604800,0
